USER_ID,GENDER,CUSTOMER_TYPE,ACTIVITY,HAVE_RETENTION,BAD_REFERENCE_COUNTER,MARITAL_STATUS,NUMBER_OF_DEPENDENTS,NUMBER_OF_CHILDREN,LEVEL_OF_STUDY,HAVE_ASSETS,AMOUNT_OF_INCOME,AMOUNT_OF_EXPENSE
4638,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4640,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4641,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4642,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4643,FEMALE,P,0117,N,1,MARRIED,1,,7,,530.00,0.00
4644,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4645,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4646,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4647,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4648,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4649,FEMALE,P,0117,N,1,MARRIED,1,,7,,500.00,0.00
4650,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4651,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4652,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4653,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4654,FEMALE,P,0117,N,1,MARRIED,1,,7,,1500.00,0.00
4657,FEMALE,P,0117,N,1,SINGLE,1,,7,,426.68,0.00
4659,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4660,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4661,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4662,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4663,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4664,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4666,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4667,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4669,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4672,FEMALE,P,0117,N,1,SINGLE,1,,7,,500.00,0.00
4673,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4674,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4675,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4677,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4678,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4679,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4680,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4681,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4683,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4684,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4686,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4687,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4688,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4689,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4690,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4691,FEMALE,P,0117,N,1,MARRIED,1,,7,,830.00,0.00
4692,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4693,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4698,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4699,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4700,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4701,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4703,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4704,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4705,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4706,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4708,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4709,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4710,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4712,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4714,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4715,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4716,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4718,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4719,FEMALE,P,0117,N,1,MARRIED,1,,7,,1790.00,0.00
4720,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4722,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4724,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4725,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4726,FEMALE,P,0117,N,1,MARRIED,1,,7,,681.20,0.00
4727,FEMALE,P,0117,N,1,MARRIED,1,,7,,288000.00,0.00
4728,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4729,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4730,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4731,FEMALE,P,0117,N,1,SINGLE,1,,7,,1000.00,0.00
4732,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4733,FEMALE,P,0117,N,1,SINGLE,1,,7,,1000.00,0.00
4734,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4735,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4736,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4737,FEMALE,P,0117,N,1,SINGLE,1,,7,,10000.00,0.00
4739,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4740,FEMALE,P,0117,N,1,SINGLE,1,,7,,400.00,0.00
4741,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4742,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4743,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4744,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4746,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4747,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4749,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4750,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4751,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4752,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4753,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4754,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4755,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4756,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4757,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4758,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4760,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4761,FEMALE,P,0117,N,1,MARRIED,1,,7,,6000.00,0.00
4762,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4763,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4764,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4765,FEMALE,P,0117,N,1,MARRIED,1,,7,,980.00,0.00
4766,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4768,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4769,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4770,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4771,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4772,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4773,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4774,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4775,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4776,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4777,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4778,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4779,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4780,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4781,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4782,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4783,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4784,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4785,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4786,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4787,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4788,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4791,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4792,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4793,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4794,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4795,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4796,FEMALE,P,0117,N,1,MARRIED,1,,7,,1000.00,0.00
4798,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4799,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4800,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4801,FEMALE,P,0117,N,1,MARRIED,1,,7,,3000.00,0.00
4802,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4804,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4805,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4806,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4807,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4808,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4809,FEMALE,P,0117,N,1,MARRIED,1,,7,,900.00,0.00
4810,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4811,FEMALE,P,0117,N,1,SINGLE,1,,7,,2200.00,0.00
4812,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4813,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4815,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4816,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4818,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4819,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4820,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4821,FEMALE,P,0117,N,1,MARRIED,1,,7,,904.88,0.00
4822,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4823,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4824,FEMALE,P,0117,N,1,MARRIED,1,,7,,4290.00,0.00
4826,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4828,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4829,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4830,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4831,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4833,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4834,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4835,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4836,FEMALE,P,0117,N,1,SINGLE,1,,7,,3000.00,0.00
4837,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4838,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4840,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4841,FEMALE,P,0117,N,1,MARRIED,1,,7,,2000.00,0.00
4843,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4844,FEMALE,P,0117,N,1,MARRIED,1,,7,,1000.00,0.00
4845,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4846,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4847,FEMALE,P,0117,N,1,SINGLE,1,,7,,3360.00,0.00
4848,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4850,FEMALE,P,0117,N,1,SINGLE,1,,7,,99.22,0.00
4851,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4853,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4854,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4855,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4856,FEMALE,P,0117,N,1,MARRIED,1,,7,,6000.00,0.00
4857,FEMALE,P,,S,1,SINGLE,1,,,,,0.00
4858,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4860,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4861,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4862,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4863,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4864,FEMALE,P,0117,N,1,SINGLE,1,,7,,230.00,0.00
4865,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4868,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4869,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4870,FEMALE,P,0117,N,1,MARRIED,1,,7,,700.00,0.00
4871,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4872,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4874,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4875,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4876,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4877,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4878,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4879,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4880,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4881,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4882,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4883,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4884,FEMALE,P,0117,N,1,MARRIED,1,,7,,2000.00,0.00
4885,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4886,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4888,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4889,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4890,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4891,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4893,FEMALE,P,0117,N,1,SINGLE,1,,7,,800.00,0.00
4894,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4895,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4896,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4897,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4898,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4899,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4900,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4901,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4903,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4904,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4905,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4906,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4907,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4908,FEMALE,P,0117,N,1,SINGLE,1,,7,,3000.00,0.00
4909,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4910,FEMALE,P,0117,N,1,MARRIED,1,,7,,50.00,0.00
4911,FEMALE,P,0117,N,1,SINGLE,1,,7,,2000.00,0.00
4912,FEMALE,P,0117,N,1,MARRIED,1,,7,,100000.00,0.00
4913,FEMALE,P,0117,N,1,MARRIED,1,,7,,2780.00,0.00
4914,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4915,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4916,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4917,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4918,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4920,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4922,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4924,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4925,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4926,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4927,FEMALE,P,0117,N,1,SINGLE,1,,7,,800.00,0.00
4928,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4930,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4931,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4932,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4933,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4934,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4936,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4938,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4939,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4941,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4943,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4944,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4945,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4946,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4948,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4950,FEMALE,P,0117,N,1,MARRIED,1,,7,,20000.00,0.00
4951,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4953,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4957,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4958,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4959,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4960,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4961,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4962,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4963,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4964,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4965,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4968,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4969,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4970,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4972,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4973,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4975,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4977,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4978,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4979,FEMALE,P,0117,N,1,SINGLE,1,,7,,800.00,0.00
4980,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4981,FEMALE,P,0117,N,1,SINGLE,1,,7,,5380.00,0.00
4983,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4984,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4986,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4987,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4988,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4989,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4990,FEMALE,P,0117,N,1,MARRIED,1,,7,,1500.00,0.00
4991,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4992,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4993,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4994,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4995,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4996,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
4998,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
4999,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5000,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5001,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5002,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5003,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5004,FEMALE,P,0117,N,1,SINGLE,1,,7,,2500.00,0.00
5005,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5006,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5007,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5008,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5011,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5012,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5015,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5016,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5017,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5018,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5019,FEMALE,P,0117,N,1,MARRIED,1,,7,,10000.00,0.00
5020,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5021,FEMALE,P,0117,N,1,MARRIED,1,,7,,3000.00,0.00
5022,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5024,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5025,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5026,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5027,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5029,FEMALE,P,0117,N,1,MARRIED,1,,7,,500.00,0.00
5030,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5031,FEMALE,P,0117,N,1,MARRIED,1,,7,,1000.00,0.00
5032,FEMALE,P,0117,N,1,SINGLE,1,,7,,1100.00,0.00
5034,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5035,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5036,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5038,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5040,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5042,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5044,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5045,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5046,FEMALE,P,0117,N,1,MARRIED,1,,7,,500.00,0.00
5047,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5048,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5049,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5051,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5052,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5054,FEMALE,P,0117,N,1,MARRIED,1,,7,,112497.00,0.00
5055,FEMALE,P,0117,N,1,SINGLE,1,,7,,7650.00,0.00
5057,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5059,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5061,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5062,FEMALE,P,0117,N,1,MARRIED,1,,7,,1200.00,0.00
5063,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5064,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5066,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5067,FEMALE,P,0117,N,1,MARRIED,1,,7,,1000.00,0.00
5068,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5070,FEMALE,P,0117,N,1,MARRIED,1,,7,,1000.00,0.00
5071,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5072,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5073,FEMALE,P,0117,N,1,SINGLE,1,,7,,3040.00,0.00
5074,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5077,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5078,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5079,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5080,FEMALE,P,0117,N,1,SINGLE,1,,7,,900.00,0.00
5081,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5083,FEMALE,P,0117,N,1,MARRIED,1,,7,,100.00,0.00
5084,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5085,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5086,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5087,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5088,FEMALE,P,0117,N,1,SINGLE,1,,7,,0.01,0.00
5090,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
5091,FEMALE,P,0117,N,1,MARRIED,1,,7,,0.01,0.00
